豚肉（ぶたにく）		pork		
普段着（ふだんぎ）		casual wear		
物価（ぶっか）		commodity prices		1
物質（ぶっしつ）	a	substance	substances	1
筆箱（ふでばこ）	a	pencil case	pencil cases	
仏壇（ぶつだん）	an	altar	altars	1
ぶどう	a	grape	grapes	
不動産（ふどうさん）		real estate		1
不動産業（ふどうさんぎょう）	a	real estate business	real estate businesses	1
不動産屋（ふどうさんや）	a	real estate agent	real estate agents	
太腿（ふともも）	a	thigh	thighs	
布団（ふとん）	a	futon	futons	1
船酔（ふなよ）い		sea sickness		
船（ふね）	a	boat	boats	
船（ふね）	a	ship	ships	
不平等（ふびょうどう）		inequality		1
部分（ぶぶん）	a	part	parts	
不満（ふまん）		dissatisfaction		1
冬（ふゆ）	a	winter	winters	
冬休（ふゆやす）み		winter vacation		
フライパン		frying pan		
ブラシ	a	brush	brushes	
プラスチック		plastic		
故郷（ふるさと）	a	home town	home towns	
ブレーキ	a	brake	brakes	
分（ふん）	a	minute	minutes	
糞（ふん）		shit		1
文学（ぶんがく）		literature		1
文学部（ぶんがくぶ）	a	faculty of literature	faculties of literature	1
文書（ぶんしょ）	a	document	documents	
文章（ぶんしょう）	a	sentence	sentences	
塀（へい）	a	fence	fences	
平日（へいじつ）	a	weekday	weekdays	
平和（へいわ）	a	peace	peaces	
ベーコン		bacon		
ベッド	a	bed	beds	
ペット	a	pet animal	pet animals	
ペットボトル	a	plastic bottle	plastic bottles	
部屋（へや）	a	room	rooms	
部屋着（へやぎ）		inner wear		
ベランダ	a	veranda	verandas	
ベルト	a	belt	belts	
変化（へんか）	a	change	changes	
変換（へんかん）	a	conversion	conversions	1
勉強（べんきょう）		study		
返事（へんじ）	a	reply	replies	
返信（へんしん）	a	reply	replies	
弁当（べんとう）	a	boxed lunch	boxed lunches	
弁当箱（べんとうばこ）	a	lunch box	lunch boxes	
保育（ほいく）		childcare		
保育園（ほいくえん）	a	nursery school	nursery schools	
保育士（ほいくし）	a	childminder	childminders	1
保育士（ほいくし）	a	kindergarten teacher	kindergarten teachers	
ポイント	a	point	points	
ポイントカード	a	point card	point cards	
報告（ほうこく）	a	report	reports	
報告書（ほうこくしょ）	a	report	reports	
帽子（ぼうし）	a	cap	caps	
帽子（ぼうし）	a	hat	hats	
防止（ぼうし）		prevention		1
放送（ほうそう）	a	broadcast	broadcasts	1
法則（ほうそく）	a	law	laws	1
包帯（ほうたい）	a	bandage	bandages	
包丁（ほうちょう）	a	kitchen knife	kitchen knives	
方法（ほうほう）	a	method	methods	1
方法（ほうほう）	a	way	ways	
訪問者（ほうもんしゃ）	a	visitor	visitors	
ほうれん草（そう）		spinach		
法律（ほうりつ）	a	law	laws	
暴力（ぼうりょく）		violence		
ボウリング		bowling		
ボウル	a	bowl	bowls	
ホース	a	hose	hoses	
ポーチ	a	pouch	pouches	
ボール	a	ball	balls	
ボールペン	a	ballpoint pen	ballpoint pens	
ポケット	a	pocket	pockets	
保険（ほけん）	an	insurance	insurances	1
保健室（ほけんしつ）	a	sickbay	sickbays	1
保健所（ほけんじょ）	a	public health center	public health centers	1
ポスター	a	poster	posters	
ポスト	a	post	posts	
発疹（ほっしん）	a	rash	rashes	
ホッチキス	a	stapler	staplers	
ほっぺ	a	cheek	cheeks	
ボディソープ		body soap		
ホテル	a	hotel	hotels	
歩道（ほどう）	a	sidewalk	sidewalks	
骨（ほね）	a	bone	bones	
本（ほん）	a	book	books	
本心（ほんしん）		real feeling		1
本棚（ほんだな）	a	bookshelf	bookshelves	
翻訳（ほんやく）	a	translation	translations	
翻訳機（ほんやくき）	a	translator	translators	
枕（まくら）	a	pillow	pillows	
鮪（まぐろ）		tuna		
孫（まご）（おとこ）	a	grandson	grandsons	
孫（まご）（おんな）	a	granddaughter	granddaughters	
マスク	a	mask	masks	
マスク（しろ）	a	surgical mask	surgical masks	
マスタード		mustard		
町（まち）	a	town	towns	
待（ま）ち時間（じかん）	a	waiting time	waiting times	
睫毛（まつげ）	an	eyelash	eyelashes	
松葉杖（まつばづえ）	a	crutch	crutches	1
祭（まつ）り	a	festival	festivals	
的（まと）	a	target	targets	
窓（まど）	a	window	windows	
まな板（いた）	a	cutting board	cutting boards	
瞼（まぶた）	a	eyelid	eyelids	
魔法（まほう）	a	magic	magics	
眉毛（まゆげ）	a	eyebrow	eyebrows	
マヨネーズ		mayonnaise		
漫画（まんが）	a	cartoon	cartoons	
マンション	an	apartment room	apartment rooms	
みかん	a	mandarin orange	mandarin oranges	
見込（みこ）み	an	expectation	expectations	
ミシン	a	sewing machine	sewing machines	
水（みず）		water		
湖（みずうみ）	a	lake	lakes	
水（みず）たまり	a	puddle	puddles	
店（みせ）	a	shop	shops	
店（みせ）	a	store	stores	
味噌汁（みそしる）	a	miso soup	miso soups	1
溝（みぞ）	a	ditch	ditches	
見（み）た目（め）	an	appearance	appearances	
見本（みほん）	a	sample	samples	
耳（みみ）	an	ear	ears	1
耳（みみ）たぶ	an	earlobe	earlobes	
未来（みらい）	a	future	futures	1
ミリグラム	a	milligram	milligrams	1
ミリメートル	a	millimeter	millimeters	1
みりん		sweet sake		
ミルクティー		milk tea		
息子（むすこ）	a	son	sons	
娘（むすめ）	a	daughter	daughters	
虫（むし）	an	insect	insects	
胸（むね）	a	chest	chests	
村（むら）	a	village	villages	
目（め）	an	eye	eyes	
姪（めい）	a	niece	nieces	
名声（めいせい）		fame		
名誉（めいよ）	a	honor	honors	1
迷惑（めいわく）	an	annoyance	annoyances	
メートル	a	meter	meters	
メール	an	email	emails	
眼鏡（めがね）		glasses		
目薬（めぐすり）		eye drop		
目覚（めざ）まし時計（どけい）	a	alarm clock	alarm clocks	
メニュー	a	menu	menus	
メモ	a	note	notes	
メモ帳（ちょう）	a	note book	note books	1
免疫（めんえき）		immunity		
免許（めんきょ）	a	license	licenses	
面接（めんせつ）	an	interview	interviews	
毛布（もうふ）	a	blanket	blankets	
餅（もち）		rice cake		
物（もの）	a	thing	things	1
物（もの）	an	object	objects	
物（もの）		stuff		
物事（ものごと）	a	thing	things	
物語（ものがたり）	a	story	stories	1
物差（ものさ）し	a	ruler	rulers	
物差（ものさ）し	a	scale	scales	
もやし		bean sprouts		
森（もり）	a	forest	forests	
問題（もんだい）	a	problem	problems	
やかん	a	kettle	kettles	
焼肉（やきにく）		Korean barbecue		
野球（やきゅう）		baseball		
八百屋（やおや）		greengrocers		
役（やく）	a	role	roles	
役割（やくわり）	a	role	roles	
薬学部（薬学部）	a	faculty of pharmacy	faculties of pharmacy	1
薬剤師（やくざいし）	a	pharmacist	pharmacists	
夜景（やけい）	a	night view	night views	
火傷（やけど）	a	burn	burns	
約束（やくそく）	a	promise	promises	
薬物（やくぶつ）	a	drug	drugs	
野菜（やさい）	a	vegetable	vegetables	
休（やす）み	a	vacation	vacations	
休（やす）み	a	rest	rests	
家賃（やちん）	the	rent		
薬局（やっきょく）	a	pharmacy	pharmacies	
薬局（やっきょく）	a	drugstore	drugstores	
山（やま）	a	mountain	mountains	1
やる気（き）	a	motivation	motivations	1
憂鬱（ゆううつ）		melancholy		
遊園地（ゆうえんち）	an	amusement park	amusement parks	
郵送（ゆうそう）		mailing		
郵便局（ゆうびんきょく）	a	post office	post offices	
郵便物（ゆうびんぶつ）	a	mail	mails	
有名人（ゆうめいじん）	a	celebrity	celebrities	
雪（ゆき）		snow		
指（ゆび）	a	finger	fingers	
指輪（ゆびわ）	a	ring	rings	
夢（ゆめ）	a	dream	dreams	
用意（ようい）	a	preparation	preparations	1
養育費（よういくひ）		support cost		
容器（ようき）	a	container	containers	
用事（ようじ）	a	task	tasks	1
幼児（ようじ）	an	infant	infants	
洋食（ようしょく）		Western food		
幼稚園（ようちえん）	a	kindergarten	kindergartens	1
用途（ようと）		use		
容量（ようりょう）	a	capacity	capacities	
予告（よこく）	a	notice	notices	1
予測（よそく）	a	prediction	predictions	1
予定（よてい）	a	plan	plans	
予定（よてい）	a	schedule	schedules	
予防（よぼう）		prevention		1
喜（よろこ）び		joy		1
喜（よろこ）び	a	pleasure	pleasures	
予約（よやく）	a	reservation	reservation	
ライター	a	lighter	lighters	
ラジオ	a	radio	radios	
ランニング		running		
ランニングシューズ		running shoes		
リーダー	a	leader	leaders	
離婚（りこん）	a	divorce	divorces	
リスク	a	risk	risks	
リスト	a	list	lists	
理由（りゆう）	a	reason	reasons	
両替所（りょうがえじょ）		money exchange		
料金（りょうきん）	a	price	prices	
漁師（りょうし）	a	fisherman	fishermen	1
領収書（りょうしゅうしょ）	a	receipt	receipts	
了承（りょうしょう）	an	acknowledgment	acknowledgments	1
料理（りょうり）		cuisine		
料理（りょうり）		dishes		
緑茶（りょくちゃ）		green tea		
旅行（りょこう）	a	travel	travels	
旅行（りょこう）	a	trip	trips	
旅行（りょこう）	a	tour	tours	
りんご	an	apple	apples	
りんごジュース		apple juice		
例（れい）	an	example	examples	
冷蔵庫（れいぞうこ）	a	refrigerator	refrigerators	
冷凍庫（れいとうこ）	a	freezer	freezers	
冷凍食品（れいとうしょくひん）		frozen food		
礼服（れいふく）		formal wear		
レインコート	a	raincoat	raincoats	
歴史（れきし）	a	history	histories	
レシート	a	receipt	receipts	
レタス	a	lettuce	lettuces	
練習（れんしゅう）	a	practice	practices	
連絡（れんらく）	a	contact	contacts	
連絡先（れんらくさき）		contact information		
ろうそく	a	candle	candles	
録音（ろくおん）	a	recording	recordings	
録画（ろくが）	a	recording	recordings	
廊下（ろうか）	a	corridor	corridors	
老人（ろうじん）	an	old man	old men	
老女（ろうじょ）	an	old woman	old women	
論争（ろんそう）	a	controversy	controversies	1
和解（わかい）	a	settlement	settlements	1
若者（わかもの）		youth		1
脇（わき）	an	armpit	armpits	1
枠（わく）	a	frame	frames	
わさび		horse radish		
輪（わ）	a	ring	rings	
ワイシャツ	a	dress shirt	dress shirts	
和食（わしょく）		Japanese food		
忘（わす）れ物（もの）	a	lost article	lost articles	
罠（わな）	a	trap	traps	1
割引（わりびき）	a	discount	discounts	
悪口（わるぐち）	an	abuse	abuses	1
悪（わる）ふざけ	a	prank	pranks	1
脇役（わきやく）	a	supporting actor	supporting actors	
脇役（わきやく）	a	supporting actress	supporting actresses	
芽（め）	a	bud	buds	1
労働（ろうどう）		labor		1
輸送（ゆそう）		transportation		1
迷惑（めいわく）メール	a	spam e-mail	spam e-mails	
				
勇気（ゆうき）		courage		
桜（さくらの木（き）	a	cherry tree	cherry trees	
記念写真（きねんしゃしん）	a	commemorative photo	commemorative photos	
仲間（なかま）	a	pal	pals	
名所（めいしょ）	a	spot	spots	
観光名所（かんこうめいしょ）	a	tourist spot	tourist spots	
投資（とうし）	an	investment	investments	1
踏切（ふみきり）	a	railroad crossing	railroad crossings	
群衆（ぐんしゅう）	a	crowd	crowds	
お札（さつ）	a	bill	bills	
一輪車（いちりんしゃ）	a	unicycle	unicycles	
大道芸人（だいどうげいにん）	a	street performer	street performers	
大道芸（だいどうげい）		street performance		
会（あ）う約束（やくそく）	an	appointment	appointments	
芸（げい）		performance		
演技（えんぎ）	a	performance		
予算（よさん）	a	budget	budgets	
名前（なまえ）	a	first name	first names	
名字（みょうじ）	a	last name	last names	
天井（てんじょう）	the	ceiling	ceilings	
パレード	a	parade	parades	
哲学（てつがく）	a	philosophy	philosophies	1
哲学者（てつがくしゃ）	a	philosopher	philosophers	1
手品（てじな）	a	magic trick	magic tricks	
奇跡（きせき）	a	miracle	miracles	
基準（きじゅん）	a	standard	standards	
ブーケ	a	bouquet	bouquets	
花束（はなたば）	a	bunch of flowers	bunches of flowers	
ピアノ	a	piano	pianos	
ギター	a	guitar	guitars	
